qty,unit_price,product_photos_qty,customers,month,volume,lag_price,weekend_ratio,competitive_price_index,freight_ratio,ratings_ratio,competitive_weight_index,competitive_Namelenght_index,competitive_Descriptionlenght_index,holiday_month
-0.7048913376275281,1.5267991782292714,-0.609449400220044,0.3190958301320262,1.4210085455711008,-0.38899984556510303,1.552343107457139,-0.7809235330250329,1.4906918156344584,1.1902467958632286,1.5758503191205486,0.9597602659120072,0.8513184230552782,-1.77346278482901,2.4201534780139164
-0.6249036681095107,1.5267991782292714,-0.609449400220044,-0.31798977872775575,1.7241570352929358,-0.38899984556510303,1.554294138617147,1.8500629631210088,0.6268387969011147,0.3702441422829469,0.6023532925889121,-0.10490896515987018,-1.4214201456851716,-2.102343391999251,2.4201534780139164
-0.22496532051942386,1.5267991782292714,-0.609449400220044,1.9383550859839722,-1.6104763516472476,-0.38899984556510303,1.554294138617147,-1.1856906862782701,1.5380865017058654,1.730737987188417,1.5758503191205486,0.951125153198437,0.8328851358550878,-1.7761302058733501,-0.4131969352706687
-0.22496532051942386,1.5267991782292714,-0.609449400220044,0.0005530257021352255,-1.3073278619254127,-0.38899984556510303,1.554294138617147,0.11534659203570613,1.5393926746000814,1.674380644789939,1.5758503191205486,0.9523365398347944,0.8354710705752408,-1.7757560036696463,-0.4131969352706687
-0.26495915527843256,1.5267991782292714,-0.609449400220044,0.8234552704793535,-1.004179372203578,-0.38899984556510303,1.554294138617147,0.33218613842137057,1.5793242470532824,0.9300863282044892,1.5758503191205486,1.0853084694565616,1.119324895022647,-1.7346804398472775,-0.4131969352706687
-0.22496532051942386,1.5267991782292714,-0.609449400220044,1.0623623738017718,-0.7010308824817431,-0.38899984556510303,1.554294138617147,0.7875491858312611,1.5859795091973263,2.376561125250982,1.5758503191205486,1.109623336837699,1.1712295948844849,-1.7271694795281538,-0.4131969352706687
-0.22496532051942386,1.5267991782292714,-0.609449400220044,1.1419980749092444,-0.3978823927599082,-0.38899984556510303,1.554294138617147,-1.1856906862782701,1.5859795091973263,2.431479223335602,1.5758503191205486,1.109623336837699,1.1712295948844849,-1.7271694795281538,-0.4131969352706687
-0.3449468247964499,1.5267991782292714,-0.609449400220044,-0.9019849201825558,-0.0947339030380734,-0.38899984556510303,1.554294138617147,0.7875491858312611,1.3119393056841229,0.8670492002711978,1.5758503191205486,0.9117415841390397,0.748813431927071,-1.7882959487414383,-0.4131969352706687
-0.18497148576041517,0.7061080577129107,-0.609449400220044,-0.7958039853725922,0.20841458668376148,-0.38899984556510303,1.554294138617147,0.33218613842137057,0.7264719852958605,0.17830988783035226,1.5758503191205486,1.0810460099456403,1.110225866098506,-1.7359971307321813,-0.4131969352706687
-0.3849406595554586,0.9096116508132112,-0.609449400220044,-0.875439686480065,0.5115630764055963,-0.38899984556510303,0.7206463959869602,-1.1856906862782701,0.6889545767294942,0.8024025054547002,1.5758503191205486,0.9416937092665434,0.8127519285101685,-1.7790436168335697,-0.4131969352706687
